,asin,date,Unnamed: 0,sales_rank,rating,ad_cost_eur,item_promotion_discount,forecasted_sales_rank,MAPE
194,78db179a858032b907e0adf01f6015df,2021-12-01,72138.0,65876,4.2,24.7324,0.7502702702702703,154863.75000000006,135.0837178942256
195,79ffc46a841b05f9f6d3fadb3266bc95,2021-12-01,72954.0,52612,3.6,0.16107096774193547,0.08387096774193549,52905.65217391304,0.5581467610298797
196,7a8a8ba0863e6eee5757796a666d78fd,2021-12-01,73180.5,19057,3.380119825708061,84.26741481481483,0.6111111111111112,10588.999272528927,44.43511952285813
197,7acafedb2519bc9ef19b166cb9e6b54d,2020-06-01,73251.0,1445452,,0.0,0.0,1449023.0,0.2470507495233325
198,7bbb7e78522aa5e9c8b44970be3ecda8,2021-12-01,74217.0,57925,3.6,0.007064516129032258,0.06451612903225806,38094.73913043478,34.23437353399262
199,7c6d76fe76b9c338453ab5d34f06a232,2021-12-01,75028.5,18378,3.9,14.767691428571428,0.9565714285714287,88891.6956521739,383.6853610413206
200,7cb563e4cf49a82f5d7e109d7ebbba40,2021-12-01,75336.5,183875,2.7,0.0,0.0,183213.21739130432,0.3599089646203548
202,7e80cf62b0b26c68e87c8955656c01a2,2021-12-01,75479.0,257758,4.5,0.20829333333333333,0.0,183941.42857142855,28.637936137218418
203,7ef128281cbfaf70a19315ccfb5ab0e2,2021-12-01,77000.5,4982,3.820129334067144,11.144243478260869,0.0,16511.78260869565,231.42879583893313
204,7f2dd809d0a6ab95e19a29024a5c2c7b,2021-12-01,77815.5,7614,4.3,5.756740540540541,0.6518918918918919,12622.7727560237,65.78372414005385
205,7f79624e74b82b5bfcd43a6b86de93f0,2021-12-01,78606.5,36725,3.8,2.682385,0.2,57455.82608695652,56.448811673128716
206,7f8f69145873d7e941622d5d85d90919,2021-12-01,79198.5,73748,4.4,0.32424166666666665,0.041666666666666664,79867.16666666664,8.297400155484409
207,80ff1c0ca92d2a02ad6f593027f189ca,2021-12-01,79745.5,18618,3.7,3.0856782608695648,0.0,12709.499854679678,31.735418118596638
208,81430954d86b3f6953e1720ceb5ef642,2021-12-01,80178.5,50103,3.5,0.10122666666666666,0.0,95586.62500000004,90.780242700038
209,814e53eda1d74a1c54625df3119faf76,2021-02-01,80266.5,2146001,,0.0,0.0,2535253.692307694,18.13851402248619
210,81ffc6c4381bd2b25536abd69c5e9da3,2021-02-01,80349.5,1903414,,0.0,0.0,1043719.6,45.16591766163325
211,83f914d93d16b2638bac0ade1a76d6e7,2021-12-01,81431.5,45841,3.9149799050054805,1.363513043478261,0.05652173913043478,39571.03160349955,13.677643150237673
212,841c366a95d2f25c1152c3fb6ceb298b,2021-12-01,81672.5,273625,2.0,0.0,0.0,291901.7826086957,6.679500268139124
213,84299163de9b5e4ee883d924b2c3a1d8,2021-12-01,81760.0,194611,3.0,0.0,0.0,148763.27777777772,23.558648905880077
214,8429c2582188adad3ba8aa18a3fcb3a7,2020-06-01,81810.5,422357,,0.0,0.0,1904252.5999999996,350.86327443371357
215,848978bb84b7094f389904ee1e72cb03,2021-03-01,82160.5,426331,4.291666666666666,0.0146,0.0,1223227.0,186.9195531171789
216,868296c15df062464a98594257834d4f,2021-12-01,83066.5,6453,3.9668151105651104,11.854204545454547,0.5779545454545455,5768.727272727272,10.603947424031118
217,8771b2e7af42b3b184681bfae1950ae8,2021-12-01,83952.0,37493,3.4,0.5287490196078432,0.21176470588235297,60441.47826086957,61.207367404234304
218,87d5e4d41685b346856c9bee47e4d777,2021-12-01,84133.0,113066,3.5,0.20022857142857142,0.0,68210.26666666666,39.67216787834834
219,87dce4a4dbbac490d3ff580a9799e060,2021-12-01,85097.5,6908,3.9,6.278540740740741,0.2388888888888889,28840.853148235517,317.4993217752681
220,88a4a58aa6e32be89c75add71d289661,2021-12-01,85431.5,60212,4.7,1.1952533333333333,0.07,39396.71428571428,34.56999553956972
221,890c58d1ab84b69c6e44b10e0696c758,2021-12-01,85958.5,37540,4.0,0.6442249999999999,0.0,43395.670434865046,15.598482778010245
222,8978dafc35fffcc42df2c013181680ef,2021-12-01,86476.5,55083,4.56126893939394,1.82135,0.34375,23257.142857142855,57.77800254680599
223,89a42717fe2a47d3ad89a8309fd2f403,2021-12-01,86754.5,101959,3.1,0.0,0.0,65665.95652173912,35.59572325960521
224,8aaede352cb3207045968ecd78982d3e,2021-12-01,87011.5,86893,3.8,28.69776,0.4,125588.08333333336,44.53187636902093
226,8b89120a308a962286a6f5e1e0c2b474,2021-02-01,87212.0,157616,2.8,0.0,0.0,120359.5384615385,23.637487018108253
227,8d1118fdd64541b2777d278a6351f0fc,2021-12-01,87437.5,166615,4.0,0.0,0.0,92101.8461538462,44.72175605206842
228,8dfac4ee381f1b7b3c700385aa9c2086,2021-12-01,88111.5,62695,3.5,0.0,0.0,37213.4657770264,40.64364657942994
229,8e15a2c5f6c5cfb3459532dc3a6a8955,2021-12-01,88549.0,418459,3.499206349206349,0.1681703703703704,0.1925925925925926,264362.3333333334,36.82479446413308
230,8f2cf401b7ed1b11bad7f0399513b2f8,2021-12-01,88997.5,149027,3.6,0.0,0.0,155462.34999999998,4.31824434498445
231,8f978db4e9efe999f35aca8e05ab38c8,2021-12-01,89244.0,45056,4.0,0.8819481481481481,0.0962962962962963,37066.96455196082,17.73134643119492
232,8fa1a7d32bb727094e97473749dbbb96,2021-12-01,89763.0,74275,4.044681634155318,0.3893333333333333,0.0,49477.0909090909,33.38661607661946
233,8fd36a61022514e4940a543d49367be3,2021-02-01,89914.5,3546390,2.2,0.0,0.0,2663785.000000001,24.887420729248593
234,90299d9e99124c980771ac9022e00b10,2021-05-01,90270.0,406318,2.0,0.48472,0.0,785896.3750000005,93.41904001299486
235,907a2dc7f5c4f6a7266ad115a1ac71a5,2020-10-01,90560.5,37089,3.3222222222222224,2.4747,0.3,82351.66666666666,122.03798071305955
236,92200c0d0163d38ebf6362069f88a3a4,2020-05-01,90575.5,800770,,0.0,0.0,1196378.25,49.403480400114894
237,92a0d1b39482d304608639a1e8494f1a,2021-12-01,91395.5,52138,3.4,0.0,0.0,33537.84493488427,35.674853398894726
238,93338ebdc1272e4aff3f3c63910a901c,2021-12-01,91916.5,56566,4.2,0.26175714285714285,0.2857142857142857,38264.75472347682,32.35379075155249
239,94197471349277a387f5b6f035cd8c44,2021-12-01,92591.0,56127,3.2,0.0,0.0,50181.391304347824,10.593134668968903
240,9489de429ee6957be90961bc980776ff,2021-02-01,92833.5,75418,3.5,0.219,0.0,47816.33444442198,36.59824651353526
241,9616c930a490039df6f621d86813d4a6,2021-12-01,93051.5,150346,3.5,0.0,0.0,135144.66666666663,10.110899746806282
242,96e958cb88ab7d75bc3cf78c4497b7d7,2020-05-01,93067.0,714640,,0.0,0.0,531383.6666666667,25.643167655509526
243,9730e4878a861e4ae11a93d888739e5b,2021-02-01,93487.0,48333,3.009090909090909,0.4213142857142857,0.0,72618.36825857947,50.245936024205974
244,976b9e929cc0e5ee588777e4c9c921cf,2021-12-01,93758.0,49832,3.5,0.22915652173913043,0.05652173913043478,39447.76516025134,20.838486995803212
245,97fccccbe0e7d0641ce2982f1d512594,2021-12-01,94090.0,32076,3.4,2.8738324324324322,0.17567567567567569,30464.2,5.024940765681504
246,98316538caac652618844699d1ea99f4,2021-12-01,94338.0,207171,3.6081521739130435,0.0,0.0,114415.63636363637,44.77236854403542
247,9984d98f1771a67d0a75f074b042f8e3,2021-12-01,94540.5,60054,4.7,2.477705882352941,0.08823529411764706,78666.37499999999,30.99273154161252
248,9ab6eebe93b360b77110eee977e028ad,2021-12-01,95010.5,59545,4.0,1.8240266666666665,0.043333333333333335,52129.55209712593,12.45351902405587
249,9afff928540472828e5d9e76206bfb9b,2021-12-01,95251.0,122483,2.002699055330634,0.6708315789473683,0.0,78882.0909090909,35.597518913570944
250,9bc45e0037571357bc9f3fcb098e8eeb,2020-06-01,95301.5,378934,,0.0,0.0,2036872.3999999994,437.52695720099
251,9bf9dfb2ad7aa1f6fcaf21c1759c595c,2021-02-01,95443.5,3743038,,0.0,0.0,2664246.0769230784,28.821292305259032
253,9d08e107bab985ffe7888087d5253f30,2021-12-01,95639.0,48617,4.1,0.148336,0.048,24041.469079451144,50.54925421261874
254,9df34694c01770e5f86aeeef46e55bb0,2021-12-01,95683.0,90114,,12.16633103448276,0.20689655172413793,,
255,9f340ffcaa3eb21a84302ff9a202f232,2021-12-01,96039.5,454605,4.0,0.0,0.0,494123.3333333332,8.692894564145401
256,9f525e01e6c3582fc55daa076d2b30c8,2021-12-01,96254.0,288760,2.932639314145744,0.0,0.0,225593.60869565213,21.875048934875977
257,9fc1513b72cc8c1d00ef1ebf9eb9d615,2020-07-01,96283.5,5115132,,0.0,0.0,3430483.5000000014,32.934604620174
258,a0e1ce5cfa8ce0fbad698c920bc051fb,2021-09-01,96635.5,118728,4.395652173913043,0.0,0.0,48402.265420030955,59.232644852072845
259,a215012e8383c3bbf163c1bca5180b29,2021-12-01,96907.5,36100,4.22219387755102,1.0381642857142857,0.2160714285714286,22668.50217984387,37.20636515278707
260,a2e195b055bbfe32b3e69e8fd8893990,2021-12-01,97466.0,120004,3.6993103448275866,0.0,0.0,99518.78260869565,17.070445477904364
261,a45adb685177b0e0a4a2a73b028b314c,2021-12-01,98728.0,2997,3.801730985387785,15.210108235294117,1.6214117647058823,20102.5652173913,570.7562635098865
262,a48b58b0e19b061a22c01a1eef7947bd,2021-12-01,99217.0,78006,3.7,1.9765379310344828,0.0,54857.28322980746,29.675559277738305
263,a497dbe39310cd3dbe66f3c04e908981,2021-12-01,99814.5,52921,3.0,0.0,0.0,45696.08695652174,13.652260999373134
264,a63fdbc4c39a05d2d42bf392a0943fe8,2021-12-01,100130.0,850,4.4,39.52888598130841,1.9429906542056075,17263.013956686016,1930.9428184336489
265,a964474fcfd507a89038e941cd4b71c3,2020-06-01,100336.0,142520,2.8,0.0,0.0,162057.39999999997,13.70853213584056
266,a9d860df1488d00f0866eb3af4c40f9b,2021-12-01,100695.0,216473,4.0,0.0,0.0,300571.347826087,38.84934741334345
267,ab09c998b6ed93dcf8272e4aaa60f08b,2021-10-01,100862.0,253966,3.1,0.0,0.0,286204.19999999995,12.69390390839717
268,ab2037d26cb7c145d4d931d74aab4fb1,2021-12-01,101694.0,58671,4.2,0.0,0.0,36399.21739130435,37.96046191252177
269,ab4e4c0409a945f6435e06d8352e5db8,2021-12-01,101747.5,301571,,0.0,0.0,245271.86344370682,18.668617524991852
270,abcae63a7f3ba1a3bbb8b439b9b1f5d3,2021-12-01,103901.5,1231,3.9,59.99504999999999,3.1991379310344827,2013.4347826086953,63.56090841662837
271,ad1975e3b528f5a3fb39d606735bd561,2021-02-01,104068.5,1761437,,0.0,0.0,1610764.25,8.55396758442113
272,ad3e11c4b92af5e4e706855ba403360f,2021-12-01,104733.5,1127,4.496551724137931,60.88917413793104,3.502586206896552,11904.555555555555,956.3048407768904
273,ae37dd9e3cfc7bc8bd6df504dcfd7031,2021-12-01,105238.5,123903,4.1,0.0,0.0,66512.72727272726,46.318711191232445
274,af5f7444bedd2c683b2b6c6763d0aeb1,2020-06-01,105283.0,2424102,,0.0,0.0,1876857.9999999995,22.57512266398033
275,afe1ecbc023eeba877980a3f8dfc4a66,2021-12-01,105614.5,77713,3.6347222222222224,1.66075,0.0,78250.66666666666,0.691861936441338
276,b107c312ae4d0438b23af17faab7e70a,2021-12-01,105667.5,322889,,0.0,0.0,274287.5152871733,15.052071985365476
277,b19470b1b26c8ef1b71a3ac1450052bc,2021-12-01,106336.5,4204,4.176264204545455,8.961845,0.55775,5729.749999999999,36.2928163653663
278,b1b744afee7301a2f2d6baf61238dad9,2021-12-01,106723.0,86092,3.554466501240695,0.23501290322580645,0.15483870967741936,53347.74999999999,38.03402174418065
279,b22887a392da26d380ac9def596fcbca,2021-12-01,106792.5,227449,3.8,0.0,0.0,130804.16666666663,42.49077082481495
280,b2a3c3c4aa34ab51ce343cc97c1ad3a8,2020-06-01,106832.0,1573521,,0.0,0.0,1227288.1999999997,22.003697440326523
281,b2a8e92397cd8ce192aa2a9c3c58b6b1,2021-12-01,107387.5,19377,3.5176020408163264,1.3229685714285715,0.2857142857142857,53298.500000000015,175.06063890179087
282,b6918019623a040db558cd6ecad7877a,2021-12-01,107958.0,36865,3.0,2.2511809523809525,0.0,31551.31214522208,14.413909819009682
284,b8699f23f46f5a919b3a6db5c4f669b8,2021-12-01,108108.5,128408,3.4,0.2600625,0.0,94843.75,26.138753037193947
286,b90495854dfe8dd4e111c9c076f848f3,2021-12-01,108480.5,110900,3.4,0.0,0.0,92083.08695652174,16.96745991296506
287,b9f276903ca4869f5319fcea7dcdd862,2020-06-01,108492.0,1943817,,0.0,0.0,1223405.7999999998,37.06167813122327
289,bc9e9f546cafef2880a8e5ff33084a67,2021-12-01,108637.0,69055,4.8,0.11489565217391304,0.24347826086956523,119400.71428571428,72.90668928493848
290,be4ffe7deaa6e56f4fb1a099eaffdcbd,2021-12-01,109414.0,12234,4.1,30.841577011494252,0.0,17547.172343721515,43.42955978193162
292,bf21ebe9e95d378d06aba1d8204d66db,2021-12-01,110155.5,1479,3.4417676767676766,52.924203636363636,0.0,5444.87628456479,268.14579341208855
293,c08f42db968dcd891d9ce20aadc1dafd,2021-02-01,110469.5,28085,3.498157894736842,0.07738,0.0,77010.92307692309,174.20659810191594
294,c1092f855440863971bf7f4cdc9fa8cc,2020-05-01,110485.5,625418,,0.0,0.0,2490911.25,298.2794307167366
295,c253393250c769ff58249e352b9ce606,2021-12-01,110648.5,168977,3.0,0.0,0.0,102501.64705882355,39.33988231604091
296,c27971df0f60cd0f66d0878444b6821a,2021-12-01,111731.0,47169,4.6,3.2531454545454546,0.3090909090909091,194513.30434782605,312.3752980725181
297,c36a59fecd055fd2dad4e7fe61644619,2021-12-01,111961.5,32915,4.4,23.88130588235294,1.4926470588235294,162455.91666666672,393.56195250392443
298,c3806775b206880ebb48959c00772ff8,2021-12-01,112333.5,86228,3.9,0.0,0.0,45308.65217391304,47.45482653672468
300,c3d27f29fb630400a9ed6d1c8e648ea8,2020-12-01,112406.0,1973043,,0.0,0.0,2532916.454545454,28.3761405375075
301,c40a6e82b18d69f9a32bc9382d4bcb16,2021-12-01,112750.5,189548,3.5999999999999996,0.0,0.0,140012.95652173914,26.13324512960351
302,c40b16e164464af924fec3bc3e205469,2021-12-01,112835.0,260874,4.3,0.33150588235294115,0.0,153034.00000000006,41.33796392127998
303,c4d09ed705397ac82912ca4a16f04140,2021-12-01,113409.5,47003,3.0,0.15173571428571428,0.05357142857142857,36558.824931452546,22.220230769413558
304,c4e324c004ead3a5f2b3bdcb9b7d7900,2020-06-01,113447.5,2785547,,0.0,0.0,1424045.75,48.877338993023635
305,c61d5c01d91061acc39ec5f2d99b4f07,2020-06-01,113493.0,727320,,0.0,0.0,564611.9999999999,22.370895891767052
306,c685af0af33fc8f8e80894b91f073f4d,2021-12-01,114584.5,42455,2.9,0.5508458333333334,0.024999999999999998,27805.69565217391,34.50548662778493
307,c6d698a6a1e3c2c228aa8f3f0c25d4a7,2021-12-01,115065.5,9246,3.951732013703845,9.769175675675676,1.1675675675675676,25180.124999999996,172.33533419857233
308,c717d89a2e85eb8d2b0c8120cc07ab61,2021-12-01,115383.5,67731,4.520218120805369,0.10913500000000001,0.12,53998.428571428565,20.275164147246365
309,c7c0844c7c9890dd1a8b14f720478188,2021-02-01,115454.0,1005895,3.0,0.69204,0.0,797961.0000000003,20.671541264247228
310,c8d03d6b5c1088bbc06e3e6c6919bb55,2021-12-01,116215.5,6098,3.4537130376344085,22.6801875,0.25,85393.73913043478,1300.3564960714134
311,c93016380410b49bd3e3bf076b7a66f1,2021-12-01,116787.0,84097,3.3043621943159285,0.6243647058823529,0.0,36708.273728014705,56.35007939877201
312,c961c72398cc90a182776c12f3b44bed,2021-10-01,117372.5,64207,3.7,0.1168,1.3,97765.8505451852,52.26665401776317
313,c9a0b85021f6e42775610ab2da9e93fc,2021-12-01,117492.0,650004,3.7999999999999994,0.0,0.0,477301.9333333333,26.569385214039716
314,c9e1523f4f8d01b7059a67ac048df629,2020-05-01,117501.5,2429608,,0.0,0.0,1710134.5,29.61273999756339
315,cb3cb72c4224e62db19854ea62b4bf27,2021-12-01,117747.0,225398,3.7,0.0,0.0,197119.60869565213,12.545981465828387
316,cbb745144d03c48caa9ebe457a6dc8f6,2021-12-01,118141.5,65918,3.794375,0.0,0.0,36762.17391304348,44.230447050815435
317,cc3e3ae6ec053171356fdcce0ccdc5ce,2021-12-01,119085.5,48318,3.7,0.0,0.0,13539.347826086958,71.9786666954614
318,cd207cfc8179fc55a14108943876c364,2021-12-01,120724.0,11493,3.3,6.467216,0.9853333333333334,13036.423527988674,13.42924848158596
320,cefed800c35f3d9fb9af5d27e2763037,2021-12-01,121108.0,196590,3.8,0.0,0.0,60977.88888888887,68.98220210138416
321,d0c16ccc8f8f948be3c807faacb6140d,2021-12-01,121165.5,208562,2.4,0.0,0.0,158146.59345626575,24.172863006556444
322,d1b3aa1e44c209f28bec5f91ab49fe60,2021-12-01,122038.0,27758,3.9,5.5431333333333335,0.674074074074074,67129.39130434781,141.83799734976515
323,d2af308ee1c044f095b8d2fef42f6325,2021-12-01,122612.5,15323,3.7,4.226138461538461,0.2873076923076923,13097.909090909088,14.521248509370958
324,d2fecb0a9b1dc7c6dd97cddba943877e,2021-12-01,123122.28125,15106,3.91625,5.312118750000001,0.203125,62588.81250000003,314.33081226002935
325,d30948cd09a249113838be2d650f70c8,2021-12-01,123224.0,24377,4.423684210526316,16.41680350877193,1.2824561403508772,,
326,d3c7a0c7af2f019cd9794000e523e040,2021-12-01,123827.0,62861,4.1,0.6270315789473685,0.0,54820.60869565217,12.790746733821976
327,d3cbb126a1756ce8abec43b14ecb7e2e,2021-12-01,123944.0,325125,4.1168944099378875,2.2604608695652173,0.08695652173913043,215877.00000000003,33.60184544405997
328,d467104e49448f471e19630f8edcc272,2021-12-01,125180.5,48912,4.0,5.198723076923077,0.4,19853.217391304344,59.410334087127204
329,d47003df155d56678a811d2327148dcf,2021-12-01,125551.5,72288,3.6,0.0,0.0,31144.599999999995,56.91594732182382
330,d56c709bcfba587817303f0a0e646a0c,2020-03-01,125615.5,1331283,4.034782608695652,0.0,0.0,970921.9999999997,27.068699893260888
331,d6192b1cb7ac11a9ccfe1f7284bf5f23,2021-12-01,125992.5,148583,3.591346153846154,0.060225,0.0,110140.99999999999,25.872408014375814
332,d6e7f6017336c91015ece1cbf2702ee3,2021-12-01,126317.5,81312,3.6,2.25935,0.03571428571428571,71227.44444444444,12.402296777296785
333,d79598e4320d3739c4f303a0d558ff68,2020-02-01,126340.0,160885,3.4628571428571426,0.0,0.0,,
334,d7aee11865a3b8d0a9154c97be436af5,2021-12-01,126854.0,55783,3.7,0.553048,0.052000000000000005,50231.25000000003,9.95240485452552
335,d8dcbdfe0c1dacc66daa746eec73e236,2021-12-01,126916.5,58911,4.743478260869565,13.870317391304347,0.288695652173913,,
336,da5af97c8a902df02faa4717ac01f55d,2020-06-01,126955.5,463682,,0.0,0.0,689569.0,48.71593031431024
337,da6b606e97116e590a5e68db544b9881,2021-12-01,127348.5,38954,4.0,1.78439375,0.0,39649.47150115323,1.785366075764316
338,db1f13669ed65df1b635cea9ae21edf4,2021-05-01,127914.5,53427,3.1298076923076925,0.03762307692307692,0.0923076923076923,46124.937500000015,13.667363879686272
339,de7047665ce86fa9b945fe826bbf2511,2021-12-01,128355.0,88583,4.2,0.612616,0.0,55940.000000000015,36.85018570154543
340,de9cccba8206b4ef68d8b76a15d43cd5,2020-05-01,128377.5,404405,,0.0,0.0,2237930.0,453.38831122266043
341,e03af973e2074267025574422e3a0a75,2021-12-01,128616.0,111148,4.039498432601881,24.269227586206895,0.3103448275862069,125812.33333333336,13.193519751442542
342,e125e7cefc0be34c85d3ffc56c816a7e,2021-12-01,129234.5,42683,4.097619047619047,0.0,0.0,37513.347826086945,12.11173575876357
343,e19dd21e7d51f366dd22ef1fe1f82f08,2021-12-01,129665.0,41675,4.5,0.31895384615384614,0.19846153846153847,27610.38410431008,33.748328483959014
344,e1d4d09998f7f1887a62bb303dd6ca25,2021-12-01,129789.5,18609,4.079375,90.96968000000001,1.17225,71513.99999999997,284.2979203611154
345,e2a7e4300232a2305d4c49bd42c69445,2021-12-01,129942.5,37069,4.3,0.11777333333333333,0.0,32513.510142242074,12.289217021656711
346,e36161adbea453c8cc5b0c8be7ce4bff,2021-12-01,130181.5,1005,3.663483796296296,33.46157777777778,5.856944444444444,2288.00147688316,127.66183849583683
347,e44a4e72c21570dee83b1194f6083f44,2021-12-01,130310.0,116749,1.0,0.008452631578947368,0.0,123962.99999999997,6.1790679149285825
348,e4b5bfa8a073dc48460e4fe70bf934cf,2021-12-01,130786.5,151901,4.2,0.0,0.0,95047.30769230772,37.42812246640396
349,e63a9033c9cdfe51b877dc8d9a2903f7,2021-12-01,131804.0,41554,4.3,8.156740425531915,0.0,15957.131689982583,61.59904776920975
350,e6c577cb2e7bf1c802f8c05db61de80c,2021-12-01,132025.0,12905,2.482801595214357,7.524196610169491,0.0,10132.0,21.48779542812863
352,e7e396af089a2e58c25c788b2882d593,2021-12-01,132250.0,93471,4.8,15.78596923076923,0.19230769230769232,151548.50000000006,62.13424484599508
353,e8105c8d24277b1af7d7c9d6e7233fed,2021-12-01,132954.5,50673,3.5785714285714287,0.0,0.0,36115.97251364223,28.727384378974545
355,e911cec1f3698200bc50607668a411e8,2021-12-01,133854.0,26854,2.6,0.6972390243902439,0.0,31662.270939334085,17.905231769323322
356,e94e1e030eec9fb69b851cd80070464d,2021-12-01,134088.0,246149,4.3,0.0,0.0,149829.83333333337,39.130431838710145
357,e961eecde92746464d94c8f6a69c6af5,2021-12-01,135634.5,26434,3.3,2.5208464285714283,0.18571428571428572,15777.567218083705,40.313356971764755
358,e9a61136a142425aeae004d78c518a4f,2020-06-01,135673.5,1115472,,0.0,0.0,351491.75,68.48941524305407
359,ea4c5fc8e04c21be805740609c908a87,2020-05-01,135687.0,718270,,0.0,0.0,552533.0,23.074470602976596
360,eb7473bb21c1db0bab78e6af6fb40c9d,2021-12-01,136450.5,43389,4.2,2.5265684210526316,0.0,85271.60869565216,96.5281723378095
361,ebad0b73e9c24c5284fcf4b5ea858574,2021-12-01,136869.5,95916,3.0,0.0,0.0,54342.30496982419,43.34385819902395
362,ec213cc8c2aa25e842614c0c2313c8d0,2021-12-01,137027.0,330164,5.0,0.0,0.0,283819.8636363636,14.036701870475405
363,eca4db2bbf148f431256a46e457ef05e,2021-12-01,137210.0,100917,3.3,0.0,0.0,57599.37499999999,42.92401181168684
364,ecec2274a741a53fc41d65877645fe52,2021-12-01,137449.5,110623,4.7,0.0,0.0,76842.17391304346,30.536892045014635
365,ed386fca8920eb2c2db74837353036a1,2021-12-01,137951.0,66732,3.6,0.0,0.0,38165.42883487004,42.80790500079416
366,ed7b24bb997ecd96713635e58b5a4baf,2021-12-01,138241.5,66989,3.7,0.9496636363636365,0.0,128321.79999999999,91.55652420546654
367,edd2ebaa1ad138ed0c14257e5a6aa220,2021-12-01,139021.5,120378,3.8,0.0,0.0,72001.52173913043,40.18714238554351
368,eddd349dad29777c8d2aa5667aed24cb,2021-12-01,139299.5,37050,4.763559322033898,1.5077818181818181,0.3854545454545455,43129.96405427158,16.4101593907465
369,eddf00140e89072af4449be8c1ea1f34,2021-12-01,139511.5,40684,4.4,0.13364615384615386,0.0,20540.8,49.511355815554026
370,ee45116a867218648c3c068ca9f81341,2021-12-01,139565.5,554849,5.0,0.0,0.0,399582.57142857136,27.98354661744522
371,eea8202799875c227b4aa8541724301e,2021-12-01,139925.5,69310,4.4,0.0,0.0,46012.68750000002,33.613205165199794
372,ef9af66e42e9403a2f9f13b2909407eb,2021-12-01,140598.0,13975,3.7,0.6588581818181819,0.11818181818181818,37842.725373014844,170.7887325439345
373,efe7d171aad31581e61749f742b86800,2021-12-01,141301.5,56240,3.0,0.0,0.0,30959.995945046834,44.95022058135342
374,f13b949d1a7962b2f84fa72a6de38589,2021-12-01,141512.5,373270,3.7,0.0,0.0,556461.9499999998,49.07759798537247
376,f412a55a09a9bb2c2774a8b1e4ec3785,2020-06-01,141569.0,1573366,,0.0,0.0,1215971.3999999997,22.715286843620643
377,f4473866b3985ac29a2a03a4f142b83a,2021-12-01,141657.5,10970,4.924242424242424,18.643536363636365,2.874242424242424,,
378,f50361c42beb0d75de6dcedc55d58d4c,2021-02-01,141785.0,4430992,,0.0,0.0,2581682.9999999995,41.73577835392166
379,f53b8661e6dfdcf12f4f69754c0af67b,2021-02-01,141891.5,1142175,5.0,0.0,0.0,837168.6923076926,26.70399086762601
381,f5dbeae09ba497b3e58f92fdd04df72e,2021-12-01,142964.5,40940,4.1,0.034935714285714285,0.04285714285714286,19010.359642964093,53.56531596735689
382,f752f934a64a8cdcf33e77453d60ae78,2021-12-01,143509.0,58601,3.4,0.18509032258064517,0.0,45007.875000000015,23.196063207112484
383,f80f901cf38b65f02ee75baead46a91a,2021-12-01,143805.5,68596,1.5,0.8481272727272727,0.0,48764.92857142857,28.909953100139113
384,f933ba5d13bb037f9eb80ce9f87c825f,2020-05-01,143825.5,5506964,,0.0,0.0,4223167.75,23.312232475098803
385,f95a7fc48b80b054a580275076cb6b53,2020-06-01,143843.0,1153359,,0.0,0.0,333835.75,71.05534790121723
387,f998f577ad7cf228c7117e3be2a456f4,2021-12-01,144288.5,8788,4.170864864864865,3.813756756756757,1.2175675675675675,8707.8,0.9126081019572228
388,fc27482205f6ea1aec45723fe79afc4f,2020-05-01,144331.0,718028,,0.0,0.0,404156.6666666667,43.71296569678805
389,fc2ec8db970113f2712092be688302b6,2021-12-01,144389.0,70658,5.0,20.43588205128205,0.358974358974359,99938.99999999997,41.440459679017195
390,fc85f57f4166a75a74123ea52704ef29,2021-12-01,144588.0,31933,4.3,0.8444451612903227,0.0,22474.75,29.619046127830146
391,fd366f08deeee435446593f5d1e31daa,2021-03-01,144979.5,217155,3.9,0.16790000000000002,0.0,138976.00000000003,36.00147360180515
392,fd66c297fa92101ccd23c2d8b20abd84,2021-12-01,145414.5,183901,4.0,0.0,0.0,156528.47826086957,14.884378953420827
393,fef81f9f061688c9a15ac5f450fb1707,2021-12-01,145925.0,208371,4.059876543209876,0.0,0.0,264399.3913043478,26.88876633713318
